date,igw,wte_ft,head_ft_1,head_ft_2,head_ft_2,head_ft_3,head_ft_4
1974-11-30,5103,59.3614,59.3614,57.4669,57.4669,56.2193,56.1081
1974-12-31,5103,60.6609,60.6609,58.5138,58.5138,57.0461,56.9211
1975-01-31,5103,60.0567,60.0567,58.5697,58.5697,57.5503,57.4613
1975-02-28,5103,64.0547,64.0547,61.0323,61.0323,58.976,58.8135
1975-03-31,5103,64.4895,64.4895,61.6033,61.6033,59.6308,59.4691
1975-04-30,5103,60.9934,60.9934,59.6228,59.6228,58.7598,58.6787
1975-05-31,5103,61.301,61.301,59.5074,59.5074,58.4132,58.318
1975-06-30,5103,59.9253,59.9253,58.4891,58.4891,57.6395,57.5622
1975-07-31,5103,59.7514,59.7514,58.0602,58.0602,57.0268,56.9384
1975-08-31,5103,60.0317,60.0317,58.0392,58.0392,56.7276,56.6181
1975-09-30,5103,59.1972,59.1972,57.4363,57.4363,56.2508,56.1475
1975-10-31,5103,59.3011,59.3011,57.4514,57.4514,56.1933,56.0831
1975-11-30,5103,59.297,59.297,57.4827,57.4827,56.2795,56.174
1975-12-31,5103,59.6203,59.6203,57.8192,57.8192,56.6456,56.5443
1976-01-31,5103,59.4319,59.4319,57.9498,57.9498,57.021,56.9409
1976-02-29,5103,59.7296,59.7296,58.3079,58.3079,57.4548,57.3837
1976-03-31,5103,60.0005,60.0005,58.6258,58.6258,57.8169,57.7499
1976-04-30,5103,59.2975,59.2975,58.2358,58.2358,57.6706,57.6224
1976-05-31,5103,59.4881,59.4881,58.1173,58.1173,57.3664,57.3055
1976-06-30,5103,59.2583,59.2583,57.7417,57.7417,56.869,56.7985
1976-07-31,5103,59.5012,59.5012,57.6394,57.6394,56.4796,56.3877
1976-08-31,5103,60.1698,60.1698,58.0026,58.0026,56.5178,56.3986
1976-09-30,5103,59.3257,59.3257,57.4949,57.4949,56.1966,56.0874
1976-10-31,5103,56.7888,56.7888,56.036,56.036,55.4991,55.4433
1976-11-30,5103,56.5078,56.5078,55.8027,55.8027,55.3526,55.3049
1976-12-31,5103,57.3575,57.3575,56.3034,56.3034,55.6635,55.6039
1977-01-31,5103,58.693,58.693,57.1783,57.1783,56.2522,56.1751
1977-02-28,5103,58.5937,58.5937,57.3535,57.3535,56.623,56.5613
1977-03-31,5103,59.2079,59.2079,57.8073,57.8073,57.0061,56.942
1977-04-30,5103,56.7461,56.7461,56.5056,56.5056,56.5254,56.5205
1977-05-31,5103,57.101,57.101,56.5777,56.5777,56.4337,56.4164
1977-06-30,5103,55.2994,55.2994,55.3038,55.3038,55.5646,55.579
1977-07-31,5103,54.6108,54.6108,54.5638,54.5638,54.809,54.8255
1977-08-31,5103,54.4402,54.4402,54.1949,54.1949,54.2743,54.2786
1977-09-30,5103,55.2085,55.2085,54.449,54.449,54.0953,54.0619
1977-10-31,5103,53.8168,53.8168,53.4931,53.4931,53.3819,53.3581
1977-11-30,5103,54.4852,54.4852,53.7852,53.7852,53.4049,53.3601
1977-12-31,5103,60.5145,60.5145,57.2159,57.2159,55.0016,54.8229
1978-01-31,5103,64.256,64.256,60.1222,60.1222,57.0861,56.8393
1978-02-28,5103,63.9678,63.9678,60.5429,60.5429,57.9715,57.7543
1978-03-31,5103,64.4251,64.4251,61.0632,61.0632,58.5987,58.3889
1978-04-30,5103,63.6535,63.6535,60.5982,60.5982,58.4256,58.2349
1978-05-31,5103,60.9536,60.9536,59.104,59.104,57.819,57.6932
1978-06-30,5103,59.5451,59.5451,58.1005,58.1005,57.1743,57.079
1978-07-31,5103,59.4911,59.4911,57.792,57.792,56.7423,56.6435
1978-08-31,5103,59.8196,59.8196,57.873,57.873,56.6237,56.5131
1978-09-30,5103,59.4648,59.4648,57.6766,57.6766,56.4979,56.3918
1978-10-31,5103,56.9445,56.9445,56.3003,56.3003,55.9205,55.873
1978-11-30,5103,58.1406,58.1406,56.9202,56.9202,56.181,56.1111
1978-12-31,5103,58.9761,58.9761,57.496,57.496,56.5993,56.522
1979-01-31,5103,61.9188,61.9188,59.508,59.508,57.8942,57.7673
1979-02-28,5103,63.8007,63.8007,60.9388,60.9388,58.9796,58.8257
1979-03-31,5103,63.0293,63.0293,60.6996,60.6996,59.1366,59.0089
1979-04-30,5103,60.3454,60.3454,59.2186,59.2186,58.5326,58.4696
1979-05-31,5103,60.3721,60.3721,58.9815,58.9815,58.1686,58.0982
1979-06-30,5103,59.5391,59.5391,58.2286,58.2286,57.4854,57.4208
1979-07-31,5103,59.8687,59.8687,58.1354,58.1354,57.0676,56.9801
1979-08-31,5103,60.126,60.126,58.165,58.165,56.8566,56.75
1979-09-30,5103,59.2364,59.2364,57.5135,57.5135,56.3399,56.24
1979-10-31,5103,59.3148,59.3148,57.5081,57.5081,56.2722,56.1667
1979-11-30,5103,59.8811,59.8811,57.9241,57.9241,56.5834,56.4711
1979-12-31,5103,62.0981,62.0981,59.4776,59.4776,57.6364,57.489
1980-01-31,5103,64.4127,64.4127,61.2688,61.2688,59.0425,58.8675
1980-02-29,5103,64.9134,64.9134,61.982,61.982,59.9274,59.7637
1980-03-31,5103,63.0453,63.0453,60.9988,60.9988,59.6927,59.5837
1980-04-30,5103,60.4435,60.4435,59.5131,59.5131,59.0491,59.0037
1980-05-31,5103,60.1201,60.1201,59.075,59.075,58.5914,58.5467
1980-06-30,5103,59.7458,59.7458,58.6324,58.6324,58.0968,58.0476
1980-07-31,5103,59.8877,59.8877,58.4365,58.4365,57.6366,57.5683
1980-08-31,5103,60.067,60.067,58.37,58.37,57.3186,57.2303
1980-09-30,5103,59.4317,59.4317,57.8704,57.8704,56.8671,56.7789
1980-10-31,5103,57.3689,57.3689,56.6518,56.6518,56.2154,56.1662
1980-11-30,5103,57.4838,57.4838,56.5834,56.5834,56.0507,55.9949
1980-12-31,5103,60.3035,60.3035,58.1921,58.1921,56.8115,56.6966
1981-01-31,5103,63.4266,63.4266,60.3559,60.3559,58.2272,58.0579
1981-02-28,5103,61.2723,61.2723,59.5835,59.5835,58.4016,58.3007
1981-03-31,5103,63.57,63.57,60.8661,60.8661,59.0596,58.9144
1981-04-30,5103,59.5285,59.5285,58.5175,58.5175,57.914,57.8526
1981-05-31,5103,59.6834,59.6834,58.2934,58.2934,57.475,57.4
1981-06-30,5103,59.3878,59.3878,57.8742,57.8742,56.9739,56.8941
1981-07-31,5103,59.7142,59.7142,57.8327,57.8327,56.6383,56.5386
1981-08-31,5103,59.9792,59.9792,57.8938,57.8938,56.4763,56.3599
1981-09-30,5103,59.67,59.67,57.7161,57.7161,56.3209,56.203
1981-10-31,5103,59.3732,59.3732,57.5415,57.5415,56.2458,56.135
1981-11-30,5103,63.7819,63.7819,60.283,60.283,57.7781,57.579
1981-12-31,5103,64.3335,64.3335,61.1399,61.1399,58.8133,58.6253
1982-01-31,5103,64.1999,64.1999,61.4868,61.4868,59.5729,59.4183
1982-02-28,5103,64.0067,64.0067,61.5675,61.5675,59.9695,59.8405
1982-03-31,5103,64.4572,64.4572,61.93,61.93,60.337,60.2074
1982-04-30,5103,64.1571,64.1571,61.5231,61.5231,59.9051,59.7694
1982-05-31,5103,61.2365,61.2365,59.7331,59.7331,58.9007,58.8212
1982-06-30,5103,59.9451,59.9451,58.775,58.775,58.1691,58.1065
1982-07-31,5103,59.7823,59.7823,58.3889,58.3889,57.629,57.558
1982-08-31,5103,60.1917,60.1917,58.4663,58.4663,57.4064,57.314
1982-09-30,5103,59.8172,59.8172,58.2355,58.2355,57.2099,57.1172
1982-10-31,5103,61.4105,61.4105,59.2161,59.2161,57.7318,57.6051
1982-11-30,5103,63.1598,63.1598,60.4651,60.4651,58.6073,58.4544
1982-12-31,5103,63.7401,63.7401,61.1222,61.1222,59.3335,59.1869
1983-01-31,5103,64.5647,64.5647,61.965,61.965,60.217,60.0761
1983-02-28,5103,65.0034,65.0034,62.4847,62.4847,60.8407,60.7093
1983-03-31,5103,65.5935,65.5935,63.0359,63.0359,61.3717,61.2383
1983-04-30,5103,63.9647,63.9647,61.81,61.81,60.5809,60.4781
1983-05-31,5103,61.3377,61.3377,59.9747,59.9747,59.3291,59.264
1983-06-30,5103,60.6,60.6,59.3141,59.3141,58.7069,58.6424
1983-07-31,5103,59.6496,59.6496,58.5817,58.5817,58.1251,58.0713
1983-08-31,5103,59.7133,59.7133,58.4779,58.4779,57.885,57.8213
1983-09-30,5103,59.8703,59.8703,58.5102,58.5102,57.7905,57.7165
1983-10-31,5103,58.6645,58.6645,57.835,57.835,57.4724,57.4242
1983-11-30,5103,63.5431,63.5431,60.6942,60.6942,58.8804,58.7284
1983-12-31,5103,65.1291,65.1291,62.211,62.211,60.2064,60.0382
1984-01-31,5103,62.6023,62.6023,61.1196,61.1196,60.1747,60.0871
1984-02-29,5103,62.6732,62.6732,61.0566,61.0566,60.1091,60.0266
1984-03-31,5103,62.3719,62.3719,60.7232,60.7232,59.7939,59.7142
1984-04-30,5103,59.9379,59.9379,59.2154,59.2154,58.9537,58.9252
1984-05-31,5103,59.4298,59.4298,58.5235,58.5235,58.2202,58.192
1984-06-30,5103,59.4585,59.4585,58.2429,58.2429,57.7283,57.6851
1984-07-31,5103,59.5174,59.5174,57.9876,57.9876,57.2391,57.1795
1984-08-31,5103,59.7289,59.7289,57.968,57.968,56.9761,56.897
1984-09-30,5103,59.1193,59.1193,57.5309,57.5309,56.5861,56.5068
1984-10-31,5103,59.3863,59.3863,57.5792,57.5792,56.5046,56.4161
1984-11-30,5103,63.2995,63.2995,60.0469,60.0469,57.8491,57.6768
1984-12-31,5103,61.1336,61.1336,59.3617,59.3617,58.1099,58.004
1985-01-31,5103,60.1773,60.1773,59.0833,59.0833,58.3691,58.3079
1985-02-28,5103,60.7359,60.7359,59.4488,59.4488,58.678,58.615
1985-03-31,5103,61.6963,61.6963,60.0306,60.0306,59.0335,58.9534
1985-04-30,5103,59.9651,59.9651,58.9197,58.9197,58.4028,58.3581
1985-05-31,5103,60.1042,60.1042,58.5989,58.5989,57.8501,57.7924
1985-06-30,5103,60.1278,60.1278,58.3092,58.3092,57.3667,57.296
1985-07-31,5103,60.7054,60.7054,58.4411,58.4411,57.1555,57.0605
1985-08-31,5103,61.0446,61.0446,58.6217,58.6217,57.142,57.0309
1985-09-30,5103,60.7196,60.7196,58.5572,58.5572,57.1701,57.0614
1985-10-31,5103,59.2065,59.2065,57.6909,57.6909,56.7991,56.7262
1985-11-30,5103,60.9931,60.9931,58.8513,58.8513,57.4752,57.367
1985-12-31,5103,60.7145,60.7145,59.0436,59.0436,57.9504,57.8617
1986-01-31,5103,63.6772,63.6772,60.9891,60.9891,59.2024,59.0643
1986-02-28,5103,65.5083,65.5083,62.5666,62.5666,60.5057,60.3426
1986-03-31,5103,64.7036,64.7036,62.206,62.206,60.5574,60.4214
1986-04-30,5103,61.1882,61.1882,60.016,60.016,59.376,59.3139
1986-05-31,5103,60.9303,60.9303,59.4482,59.4482,58.6814,58.6138
1986-06-30,5103,60.1328,60.1328,58.6826,58.6826,57.9855,57.9242
1986-07-31,5103,60.6735,60.6735,58.7447,58.7447,57.7144,57.6306
1986-08-31,5103,60.8676,60.8676,58.7477,58.7477,57.5441,57.4475
1986-09-30,5103,60.6655,60.6655,58.6889,58.6889,57.5115,57.4144
1986-10-31,5103,59.074,59.074,57.6526,57.6526,56.8939,56.8257
1986-11-30,5103,59.3055,59.3055,57.655,57.655,56.74,56.6609
1986-12-31,5103,60.0591,60.0591,58.2521,58.2521,57.1681,57.0762
1987-01-31,5103,61.0911,61.0911,59.1901,59.1901,57.9692,57.8673
1987-02-28,5103,62.0217,62.0217,59.9793,59.9793,58.6458,58.5351
1987-03-31,5103,64.0205,64.0205,61.2504,61.2504,59.4079,59.2568
1987-04-30,5103,60.1501,60.1501,58.9958,58.9958,58.3006,58.2318
1987-05-31,5103,59.6261,59.6261,58.1966,58.1966,57.4462,57.3802
1987-06-30,5103,59.5944,59.5944,57.8493,57.8493,56.9293,56.8545
1987-07-31,5103,60.0839,60.0839,57.9604,57.9604,56.7595,56.6663
1987-08-31,5103,60.1973,60.1973,57.9457,57.9457,56.6248,56.5239
1987-09-30,5103,59.6672,59.6672,57.5685,57.5685,56.3325,56.2359
1987-10-31,5103,58.0222,58.0222,56.7258,56.7258,56.0357,55.9778
1987-11-30,5103,59.6995,59.6995,57.7337,57.7337,56.5863,56.4987
1987-12-31,5103,63.479,63.479,60.3208,60.3208,58.228,58.0699
1988-01-31,5103,63.8783,63.8783,61.1645,61.1645,59.3025,59.1559
1988-02-29,5103,60.7038,60.7038,59.6316,59.6316,58.9506,58.8876
1988-03-31,5103,60.3369,60.3369,59.3231,59.3231,58.761,58.7085
1988-04-30,5103,59.9561,59.9561,58.8315,58.8315,58.2462,58.1939
1988-05-31,5103,59.845,59.845,58.4001,58.4001,57.6685,57.6104
1988-06-30,5103,59.4436,59.4436,57.8312,57.8312,57.0516,56.9943
1988-07-31,5103,59.7761,59.7761,57.6947,57.6947,56.6176,56.5439
1988-08-31,5103,59.9909,59.9909,57.6978,57.6978,56.4124,56.3236
1988-09-30,5103,59.5718,59.5718,57.4269,57.4269,56.1914,56.1021
1988-10-31,5103,57.302,57.302,56.2698,56.2698,55.7634,55.7215
1988-11-30,5103,60.9357,60.9357,58.4189,58.4189,56.8259,56.7047
1988-12-31,5103,60.9237,60.9237,58.949,58.949,57.6321,57.5271
1989-01-31,5103,60.2752,60.2752,59.0072,59.0072,58.1803,58.1103
1989-02-28,5103,60.0596,60.0596,59.0333,59.0333,58.4243,58.3697
1989-03-31,5103,64.4433,64.4433,61.5531,61.5531,59.6411,59.4866
1989-04-30,5103,60.6673,60.6673,59.2807,59.2807,58.422,58.3389
1989-05-31,5103,59.7542,59.7542,58.1007,58.1007,57.2356,57.1655
1989-06-30,5103,59.5433,59.5433,57.5865,57.5865,56.5528,56.4766
1989-07-31,5103,59.8711,59.8711,57.4417,57.4417,56.1119,56.0217
1989-08-31,5103,60.3333,60.3333,57.6534,57.6534,56.0721,55.9651
1989-09-30,5103,61.0465,61.0465,58.3738,58.3738,56.6003,56.4699
1989-10-31,5103,59.7097,59.7097,57.9036,57.9036,56.6819,56.5874
1989-11-30,5103,59.6253,59.6253,57.9202,57.9202,56.8408,56.7589
1989-12-31,5103,59.5284,59.5284,58.0414,58.0414,57.1339,57.0645
1990-01-31,5103,61.8868,61.8868,59.6751,59.6751,58.2194,58.1082
1990-02-28,5103,60.9943,60.9943,59.4979,59.4979,58.5012,58.4176
1990-03-31,5103,60.9295,60.9295,59.4584,59.4584,58.5066,58.4218
1990-04-30,5103,59.2125,59.2125,57.9486,57.9486,57.316,57.2631
1990-05-31,5103,60.9141,60.9141,58.5519,58.5519,57.1983,57.0999
1990-06-30,5103,59.4068,59.4068,57.4362,57.4362,56.4368,56.3703
1990-07-31,5103,59.9176,59.9176,57.3776,57.3776,56.0664,55.9864
1990-08-31,5103,60.199,60.199,57.492,57.492,55.9997,55.9071
1990-09-30,5103,59.5147,59.5147,57.2998,57.2998,55.9973,55.9072
1990-10-31,5103,57.952,57.952,56.5424,56.5424,55.7685,55.7106
1990-11-30,5103,58.3214,58.3214,56.7693,56.7693,55.9003,55.8342
1990-12-31,5103,59.2545,59.2545,57.4494,57.4494,56.3906,56.3101
1991-01-31,5103,59.271,59.271,57.7541,57.7541,56.8329,56.7584
1991-02-28,5103,59.7682,59.7682,58.2416,58.2416,57.2817,57.2021
1991-03-31,5103,64.2809,64.2809,61.0271,61.0271,58.7838,58.6052
1991-04-30,5103,60.3161,60.3161,58.7406,58.7406,57.6349,57.5325
1991-05-31,5103,58.8796,58.8796,57.2091,57.2091,56.2641,56.1839
1991-06-30,5103,56.8321,56.8321,55.6488,55.6488,55.1349,55.0909
1991-07-31,5103,53.7543,53.7543,53.4135,53.4135,53.6268,53.6466
1991-08-31,5103,53.2834,53.2834,52.8311,52.8311,53.0102,53.0337
1991-09-30,5103,54.749,54.749,53.5268,53.5268,53.0852,53.0546
1991-10-31,5103,52.9026,52.9026,52.4655,52.4655,52.477,52.4695
1991-11-30,5103,53.7697,53.7697,52.9337,52.9337,52.644,52.613
1991-12-31,5103,59.2722,59.2722,56.1104,56.1104,54.1797,54.0286
1992-01-31,5103,59.6044,59.6044,56.9289,56.9289,55.1912,55.0478
1992-02-29,5103,63.6143,63.6143,59.8463,59.8463,57.1814,56.9647
1992-03-31,5103,63.574,63.574,60.394,60.394,58.0482,57.8458
1992-04-30,5103,59.8748,59.8748,57.8304,57.8304,56.3888,56.2562
1992-05-31,5103,55.7251,55.7251,54.7623,54.7623,54.3601,54.3208
1992-06-30,5103,55.0041,55.0041,53.8247,53.8247,53.4037,53.3722
1992-07-31,5103,52.2538,52.2538,51.927,51.927,52.2019,52.2315
1992-08-31,5103,51.5747,51.5747,51.2499,51.2499,51.6098,51.6562
1992-09-30,5103,53.7442,53.7442,52.4164,52.4164,51.9636,51.9371
1992-10-31,5103,53.9656,53.9656,52.7962,52.7962,52.32,52.2803
1992-11-30,5103,54.2731,54.2731,53.1843,53.1843,52.7219,52.6801
1992-12-31,5103,61.3353,61.3353,57.47,57.47,54.9698,54.7795
1993-01-31,5103,64.4145,64.4145,60.3428,60.3428,57.4161,57.1863
1993-02-28,5103,64.7461,64.7461,61.3742,61.3742,58.8786,58.6756
1993-03-31,5103,64.0659,64.0659,61.313,61.313,59.3623,59.1979
1993-04-30,5103,61.9963,61.9963,60.0192,60.0192,58.6747,58.553
1993-05-31,5103,61.3688,61.3688,59.4342,59.4342,58.2096,58.1011
1993-06-30,5103,60.397,60.397,58.682,58.682,57.6817,57.5931
1993-07-31,5103,60.0365,60.0365,58.1675,58.1675,57.1705,57.0906
1993-08-31,5103,60.4787,60.4787,58.2771,58.2771,57.0379,56.9438
1993-09-30,5103,59.9793,59.9793,57.9675,57.9675,56.8099,56.7181
1993-10-31,5103,58.6672,58.6672,57.3123,57.3123,56.6226,56.5631
1993-11-30,5103,59.8031,59.8031,58.043,58.043,57.0737,56.9956
1993-12-31,5103,61.6502,61.6502,59.4838,59.4838,58.1328,58.0254
1994-01-31,5103,61.2941,61.2941,59.783,59.783,58.8254,58.7447
1994-02-28,5103,63.6438,63.6438,61.2127,61.2127,59.6575,59.5323
1994-03-31,5103,60.9438,60.9438,59.7948,59.7948,59.1135,59.0454
1994-04-30,5103,59.5742,59.5742,58.6527,58.6527,58.2137,58.1659
1994-05-31,5103,59.5609,59.5609,58.1866,58.1866,57.5236,57.4642
1994-06-30,5103,57.5692,57.5692,56.7064,56.7064,56.5007,56.4785
1994-07-31,5103,57.1654,57.1654,56.0894,56.0894,55.8299,55.8135
1994-08-31,5103,58.3716,58.3716,56.4701,56.4701,55.6319,55.5785
1994-09-30,5103,59.3216,59.3216,56.8072,56.8072,55.4471,55.3492
1994-10-31,5103,58.2926,58.2926,56.4645,56.4645,55.4079,55.3214
1994-11-30,5103,60.4987,60.4987,57.9674,57.9674,56.3378,56.208
1994-12-31,5103,62.9639,62.9639,59.9357,59.9357,57.8345,57.6686
1995-01-31,5103,65.5739,65.5739,62.3334,62.3334,59.913,59.7207
1995-02-28,5103,62.6521,62.6521,60.9765,60.9765,59.8124,59.7117
1995-03-31,5103,65.4649,65.4649,62.7121,62.7121,60.8091,60.6524
1995-04-30,5103,64.1999,64.1999,61.7122,61.7122,60.1106,59.9719
1995-05-31,5103,63.7389,63.7389,61.1477,61.1477,59.5621,59.4256
1995-06-30,5103,61.5097,61.5097,59.644,59.644,58.6164,58.5235
1995-07-31,5103,59.8707,59.8707,58.316,58.316,57.6164,57.556
1995-08-31,5103,59.7497,59.7497,57.9056,57.9056,57.0562,56.992
1995-09-30,5103,59.8168,59.8168,57.9442,57.9442,56.9729,56.8945
1995-10-31,5103,58.2681,58.2681,57.4239,57.4239,57.0726,57.0372
1995-11-30,5103,59.8071,59.8071,58.443,58.443,57.6931,57.6294
1995-12-31,5103,63.6176,63.6176,60.9689,60.9689,59.239,59.1022
1996-01-31,5103,64.0162,64.0162,61.7679,61.7679,60.2728,60.1522
1996-02-29,5103,64.867,64.867,62.4638,62.4638,60.8966,60.7685
1996-03-31,5103,63.956,63.956,61.8245,61.8245,60.5047,60.389
1996-04-30,5103,62.5381,62.5381,60.5067,60.5067,59.2615,59.1472
1996-05-31,5103,63.1038,63.1038,60.6032,60.6032,59.0583,58.9253
1996-06-30,5103,59.7871,59.7871,58.5743,58.5743,57.9969,57.9421
1996-07-31,5103,59.5502,59.5502,58.0098,58.0098,57.3403,57.2917
1996-08-31,5103,59.6795,59.6795,57.881,57.881,57.0328,56.9776
1996-09-30,5103,59.5458,59.5458,57.7965,57.7965,56.8638,56.796
1996-10-31,5103,59.7467,59.7467,58.0398,58.0398,57.0529,56.9799
1996-11-30,5103,60.9044,60.9044,59.016,59.016,57.7964,57.7046
1996-12-31,5103,64.7906,64.7906,61.742,61.742,59.6313,59.4736
1997-01-31,5103,65.7185,65.7185,63.0917,63.0917,61.223,61.0793
1997-02-28,5103,62.3692,62.3692,61.2999,61.2999,60.7227,60.671
1997-03-31,5103,61.4026,61.4026,60.61,60.61,60.3214,60.2916
1997-04-30,5103,59.9173,59.9173,59.3237,59.3237,59.2287,59.2179
1997-05-31,5103,59.9694,59.9694,58.956,58.956,58.6099,58.5875
1997-06-30,5103,59.7419,59.7419,58.5366,58.5366,58.0541,58.0252
1997-07-31,5103,60.0635,60.0635,58.3794,58.3794,57.5589,57.5108
1997-08-31,5103,60.0853,60.0853,58.2198,58.2198,57.1901,57.1271
1997-09-30,5103,59.5229,59.5229,57.3001,57.3001,55.9519,55.8594
1997-10-31,5103,59.2364,59.2364,57.2104,57.2104,55.8965,55.8019
1997-11-30,5103,63.2641,63.2641,59.877,59.877,57.475,57.2974
1997-12-31,5103,62.4627,62.4627,60.1171,60.1171,58.3622,58.2285
1998-01-31,5103,64.9414,64.9414,62.079,62.079,60.0107,59.8562
1998-02-28,5103,65.7495,65.7495,63.0844,63.0844,61.1959,61.0496
1998-03-31,5103,64.3466,64.3466,62.2421,62.2421,60.9674,60.8612
1998-04-30,5103,63.1764,63.1764,61.0655,61.0655,59.8968,59.7967
1998-05-31,5103,63.8576,63.8576,61.4158,61.4158,60.0048,59.8885
1998-06-30,5103,61.6871,61.6871,60.1646,60.1646,59.4268,59.3647
1998-07-31,5103,60.8686,60.8686,59.415,59.415,58.7871,58.7415
1998-08-31,5103,60.6776,60.6776,59.0516,59.0516,58.2794,58.2275
1998-09-30,5103,60.1125,60.1125,58.5365,58.5365,57.6772,57.617
1998-10-31,5103,59.3736,59.3736,58.0469,58.0469,57.3485,57.2975
1998-11-30,5103,63.0923,63.0923,60.3104,60.3104,58.5144,58.3796
1998-12-31,5103,62.8361,62.8361,60.6626,60.6626,59.2282,59.1153
1999-01-31,5103,63.0057,63.0057,61.1131,61.1131,59.9384,59.8465
1999-02-28,5103,64.661,64.661,62.2597,62.2597,60.7856,60.6699
1999-03-31,5103,64.0059,64.0059,61.9454,61.9454,60.7524,60.6509
1999-04-30,5103,61.4977,61.4977,60.1962,60.1962,59.5385,59.4743
1999-05-31,5103,61.1805,61.1805,59.6535,59.6535,58.8783,58.8106
1999-06-30,5103,59.8817,59.8817,58.5803,58.5803,58.0131,57.9654
1999-07-31,5103,60.3932,60.3932,58.5628,58.5628,57.6297,57.5625
1999-08-31,5103,60.7188,60.7188,58.641,58.641,57.4515,57.368
1999-09-30,5103,59.781,59.781,57.8001,57.8001,56.6236,56.5395
1999-10-31,5103,59.3364,59.3364,57.5925,57.5925,56.5404,56.4667
1999-11-30,5103,61.0939,61.0939,58.8601,58.8601,57.3737,57.2663
1999-12-31,5103,61.234,61.234,59.3844,59.3844,58.1163,58.0215
2000-01-31,5103,63.6637,63.6637,61.16,61.16,59.4889,59.3644
2000-02-29,5103,65.0324,65.0324,62.3842,62.3842,60.6313,60.4935
2000-03-31,5103,64.3332,64.3332,62.0822,62.0822,60.7011,60.5818
2000-04-30,5103,61.7537,61.7537,60.2782,60.2782,59.4864,59.4086
2000-05-31,5103,60.917,60.917,59.5127,59.5127,58.8123,58.7488
2000-06-30,5103,59.7479,59.7479,58.5518,58.5518,58.0514,58.0115
2000-07-31,5103,60.3682,60.3682,58.6144,58.6144,57.7354,57.6766
2000-08-31,5103,60.3211,60.3211,58.4451,58.4451,57.419,57.3535
2000-09-30,5103,59.8287,59.8287,57.7956,57.7956,56.5602,56.4782
2000-10-31,5103,60.6595,60.6595,58.4448,58.4448,56.9598,56.854
2000-11-30,5103,60.6248,60.6248,58.7175,58.7175,57.4205,57.3264
2000-12-31,5103,60.9631,60.9631,59.2447,59.2447,58.1018,58.0181
2001-01-31,5103,62.4593,62.4593,60.4724,60.4724,59.1845,59.0899
2001-02-28,5103,63.8618,63.8618,61.4771,61.4771,59.9668,59.8506
2001-03-31,5103,62.5609,62.5609,60.7657,60.7657,59.6841,59.5896
2001-04-30,5103,60.5035,60.5035,59.2956,59.2956,58.6576,58.5948
2001-05-31,5103,59.5497,59.5497,58.4157,58.4157,57.94,57.8986
2001-06-30,5103,59.2041,59.2041,57.9575,57.9575,57.4871,57.4543
2001-07-31,5103,59.6471,59.6471,58.0099,58.0099,57.2975,57.2549
2001-08-31,5103,59.7556,59.7556,58.0106,58.0106,57.1825,57.1351
2001-09-30,5103,59.8042,59.8042,58.0496,58.0496,57.1155,57.055
2001-10-31,5103,59.8412,59.8412,58.2681,58.2681,57.3438,57.2776
2001-11-30,5103,63.1911,63.1911,60.4621,60.4621,58.6696,58.5363
2001-12-31,5103,64.5756,64.5756,61.9112,61.9112,60.1202,59.984
2002-01-31,5103,64.2135,64.2135,62.2773,62.2773,61.0856,60.9942
2002-02-28,5103,62.0222,62.0222,61.1639,61.1639,60.8262,60.7948
2002-03-31,5103,62.7785,62.7785,61.3496,61.3496,60.6619,60.6004
2002-04-30,5103,60.2973,60.2973,59.6147,59.6147,59.4583,59.4375
2002-05-31,5103,60.2981,60.2981,59.2298,59.2298,58.8399,58.8092
2002-06-30,5103,59.6017,59.6017,58.4715,58.4715,58.0937,58.071
2002-07-31,5103,60.0324,60.0324,58.3937,58.3937,57.67,57.6283
2002-08-31,5103,59.8767,59.8767,58.1462,58.1462,57.301,57.2517
2002-09-30,5103,59.4657,59.4657,57.7188,57.7188,56.7746,56.7109
2002-10-31,5103,59.2707,59.2707,57.524,57.524,56.573,56.5073
2002-11-30,5103,60.7919,60.7919,58.6496,58.6496,57.2973,57.1979
2002-12-31,5103,64.6676,64.6676,61.4249,61.4249,59.1821,59.014
2003-01-31,5103,64.5085,64.5085,62.0383,62.0383,60.3327,60.2003
2003-02-28,5103,63.1619,63.1619,61.4195,61.4195,60.3461,60.258
2003-03-31,5103,63.2697,63.2697,61.3678,61.3678,60.2421,60.1456
2003-04-30,5103,63.9489,63.9489,61.4025,61.4025,59.8316,59.6989
2003-05-31,5103,62.1389,62.1389,60.0264,60.0264,58.7795,58.6717
2003-06-30,5103,59.6004,59.6004,58.128,58.128,57.4075,57.3467
2003-07-31,5103,59.4268,59.4268,57.5043,57.5043,56.5581,56.4934
2003-08-31,5103,59.9419,59.9419,57.6235,57.6235,56.33,56.2437
2003-09-30,5103,59.5234,59.5234,57.2473,57.2473,55.8891,55.7963
2003-10-31,5103,57.6835,57.6835,56.4119,56.4119,55.7328,55.6875
2003-11-30,5103,61.2892,61.2892,58.7754,58.7754,57.1446,57.0285
2003-12-31,5103,64.3562,64.3562,61.2478,61.2478,59.0989,58.9407
2004-01-31,5103,64.0195,64.0195,61.787,61.787,60.2838,60.1706
2004-02-29,5103,64.9025,64.9025,62.5793,62.5793,61.1153,61.0028
2004-03-31,5103,62.7793,62.7793,61.325,61.325,60.5501,60.4802
2004-04-30,5103,60.1725,60.1725,59.1316,59.1316,58.7324,58.6974
